city,lat,lon,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,main,description,temp,feels_like,temp_min,temp_max,pressure,humidity,speed,deg,cloudiness (%),rain,gust,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,averageSpeedDifference,averageTimeDifference,day,year,month,week,hour,minute
Lisboa,38.7071,-9.13549,15,30,36,18,Clouds,few clouds,17.27,16.75,14.98,18.12,1011,65,10.8,360,20,0.0,0.0,2,210.29,0.03,2.55,101.57,1.25,6.34,13.8,1.17,15,18,6,2022,4,15,19,55
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,18.11,17.86,15.47,19.55,1017,72,6.26,340,0,0.0,6.26,2,203.61,0.04,1.39,80.11,1.27,2.97,6.85,0.5,0,0,6,2022,4,15,19,55
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,19.86,19.81,19.86,19.86,1015,73,4.12,250,0,0.0,0.0,2,196.93,0.01,1.52,114.44,2.12,8.28,13.11,1.57,0,0,6,2022,4,15,19,55
Lisboa,38.7071,-9.13549,17,29,32,18,Clouds,few clouds,17.08,16.54,16.14,17.74,1011,65,10.8,360,20,0.0,0.0,2,210.29,0.03,2.55,101.57,1.25,6.34,13.8,1.17,12,14,6,2022,4,15,20,5
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,17.73,17.41,15.81,19.63,1016,71,6.26,340,0,0.0,6.26,2,203.61,0.04,1.39,80.11,1.27,2.97,6.85,0.5,0,0,6,2022,4,15,20,5
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,19.86,19.81,19.86,22.86,1015,73,4.12,250,0,0.0,0.0,2,196.93,0.01,1.52,114.44,2.12,8.28,13.11,1.57,0,0,6,2022,4,15,20,5
Lisboa,38.7071,-9.13549,8,29,68,18,Clouds,few clouds,16.76,16.27,14.98,17.92,1012,68,9.77,360,20,0.0,0.0,2,210.29,0.03,2.55,101.57,1.25,6.34,13.8,1.17,21,50,6,2022,4,15,20,15
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,17.52,17.18,15.75,19.03,1016,71,6.26,340,0,0.0,6.26,2,203.61,0.04,1.39,80.11,1.27,2.97,6.85,0.5,0,0,6,2022,4,15,20,15
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,19.91,19.86,19.86,22.86,1015,73,4.12,250,0,0.0,0.0,2,196.93,0.01,1.52,114.44,2.12,8.28,13.11,1.57,0,0,6,2022,4,15,20,15
Lisboa,38.7071,-9.13549,13,29,42,18,Clouds,few clouds,16.67,16.17,15.53,17.92,1012,68,9.77,360,20,0.0,0.0,2,210.29,0.03,2.55,101.57,1.25,6.34,13.8,1.17,16,24,6,2022,4,15,20,25
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,17.02,16.74,14.47,19.0,1017,75,6.69,340,0,0.0,0.0,2,203.61,0.04,1.39,80.11,1.27,2.97,6.85,0.5,0,0,6,2022,4,15,20,25
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,21.86,21.56,21.63,22.3,1015,56,3.6,270,0,0.0,0.0,2,196.93,0.01,1.52,114.44,2.12,8.28,13.11,1.57,0,0,6,2022,4,15,20,25
Lisboa,38.7071,-9.13549,19,29,28,18,Clouds,few clouds,16.0,15.48,14.21,16.98,1011,70,9.77,360,20,0.0,0.0,2,208.62,0.0,2.29,91.55,1.22,4.67,11.2,1.03,10,10,6,2022,4,15,20,35
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,16.73,16.44,14.47,18.44,1017,76,6.71,340,0,0.0,6.71,1,201.94,0.0,1.54,72.96,1.22,2.66,6.24,0.63,0,0,6,2022,4,15,20,35
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,21.85,21.55,21.07,21.86,1015,56,3.6,270,0,0.0,0.0,2,198.6,0.0,1.71,108.72,2.09,8.02,12.95,1.84,0,0,6,2022,4,15,20,35
Lisboa,38.7071,-9.13549,21,29,26,18,Clouds,few clouds,16.13,15.63,14.43,17.2,1011,70,9.77,360,20,0.0,0.0,2,208.62,0.0,2.29,91.55,1.22,4.67,11.2,1.03,8,8,6,2022,4,15,20,45
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,16.73,16.44,14.47,18.44,1017,76,6.71,340,0,0.0,6.71,1,201.94,0.0,1.54,72.96,1.22,2.66,6.24,0.63,0,0,6,2022,4,15,20,45
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,21.85,21.37,20.52,21.86,1015,49,2.06,320,0,0.0,0.0,2,198.6,0.0,1.71,108.72,2.09,8.02,12.95,1.84,0,0,6,2022,4,15,20,45
Lisboa,38.7071,-9.13549,22,29,24,18,Clouds,few clouds,15.41,14.89,14.21,16.42,1011,72,11.32,360,20,0.0,0.0,2,208.62,0.0,2.29,91.55,1.22,4.67,11.2,1.03,7,6,6,2022,4,15,20,55
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,16.05,15.75,14.47,17.89,1017,78,6.26,340,0,0.0,6.26,1,201.94,0.0,1.54,72.96,1.22,2.66,6.24,0.63,0,0,6,2022,4,15,20,55
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,21.84,21.36,19.96,21.86,1015,49,2.06,320,0,0.0,0.0,2,198.6,0.0,1.71,108.72,2.09,8.02,12.95,1.84,0,0,6,2022,4,15,20,55
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,few clouds,15.37,14.87,14.43,16.08,1007,73,11.32,360,20,0.0,0.0,2,208.62,0.0,2.29,91.55,1.22,4.67,11.2,1.03,0,0,6,2022,4,15,21,6
Porto,41.14961,-8.61099,12,15,38,31,Clear,clear sky,15.81,15.46,14.81,17.41,1017,77,6.26,340,0,0.0,6.26,1,201.94,0.0,1.54,72.96,1.22,2.66,6.24,0.63,3,7,6,2022,4,15,21,6
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,21.86,21.38,19.4,21.86,1015,49,2.06,320,0,0.0,0.0,2,198.6,0.0,1.71,108.72,2.09,8.02,12.95,1.84,0,0,6,2022,4,15,21,6
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,few clouds,15.23,14.77,14.43,16.08,1013,75,11.32,360,20,0.0,0.0,2,208.62,0.0,2.29,91.55,1.22,4.67,11.2,1.03,0,0,6,2022,4,15,21,16
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.72,15.36,14.73,17.33,1017,77,6.26,340,0,0.0,6.26,1,201.94,0.0,1.54,72.96,1.22,2.66,6.24,0.63,0,0,6,2022,4,15,21,16
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,21.86,21.3,19.4,21.86,1015,46,3.6,320,0,0.0,0.0,2,198.6,0.0,1.71,108.72,2.09,8.02,12.95,1.84,0,0,6,2022,4,15,21,16
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,few clouds,15.23,14.77,14.43,16.08,1013,75,11.32,360,20,0.0,0.0,2,208.62,0.0,2.29,91.55,1.22,4.67,11.2,1.03,0,0,6,2022,4,15,21,26
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.61,15.26,13.73,17.33,1017,78,6.26,340,0,0.0,6.26,1,201.94,0.0,1.54,72.96,1.22,2.66,6.24,0.63,0,0,6,2022,4,15,21,26
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,21.86,21.3,19.4,21.86,1015,46,3.6,320,0,0.0,0.0,2,198.6,0.0,1.71,108.72,2.09,8.02,12.95,1.84,0,0,6,2022,4,15,21,26
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,few clouds,15.14,14.69,13.87,16.08,1013,76,11.32,360,20,0.0,0.0,1,208.62,0.0,2.16,79.39,1.18,3.7,9.77,0.93,0,0,6,2022,4,15,21,36
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.48,15.12,13.73,16.78,1017,78,6.26,340,0,0.0,6.26,1,203.61,0.0,1.69,67.95,1.16,2.36,5.49,0.77,0,0,6,2022,4,15,21,36
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,21.86,21.3,19.4,21.86,1015,46,3.6,320,0,0.0,0.0,2,200.27,0.0,1.82,101.57,1.85,6.75,10.77,2.12,0,0,6,2022,4,15,21,36
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,14.98,14.52,13.87,15.92,1013,76,11.32,360,0,0.0,0.0,1,208.62,0.0,2.16,79.39,1.18,3.7,9.77,0.93,0,0,6,2022,4,15,21,46
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.16,14.77,13.73,16.78,1017,78,6.26,340,0,0.0,6.26,1,203.61,0.0,1.69,67.95,1.16,2.36,5.49,0.77,0,0,6,2022,4,15,21,46
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,19.89,19.29,19.4,21.75,1015,52,0.0,0,0,0.0,0.0,2,200.27,0.0,1.82,101.57,1.85,6.75,10.77,2.12,0,0,6,2022,4,15,21,46
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,14.98,14.52,13.87,15.92,1013,76,11.32,360,0,0.0,0.0,1,208.62,0.0,2.16,79.39,1.18,3.7,9.77,0.93,0,0,6,2022,4,15,21,56
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.16,14.79,13.73,16.78,1017,79,5.36,340,0,0.0,5.36,1,203.61,0.0,1.69,67.95,1.16,2.36,5.49,0.77,0,0,6,2022,4,15,21,56
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,19.89,19.29,19.4,21.75,1015,52,0.0,0,0,0.0,0.0,2,200.27,0.0,1.82,101.57,1.85,6.75,10.77,2.12,0,0,6,2022,4,15,21,56
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,14.85,14.35,13.87,15.82,1010,75,6.17,330,0,0.0,0.0,1,208.62,0.0,2.16,79.39,1.18,3.7,9.77,0.93,0,0,6,2022,4,15,22,6
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.03,14.68,13.73,16.22,1017,80,5.36,340,0,0.0,5.36,1,203.61,0.0,1.69,67.95,1.16,2.36,5.49,0.77,0,0,6,2022,4,15,22,6
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,19.89,19.29,19.4,21.75,1015,52,0.0,0,0,0.0,0.0,2,200.27,0.0,1.82,101.57,1.85,6.75,10.77,2.12,0,0,6,2022,4,15,22,6
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,14.85,14.37,13.87,15.82,1012,76,5.66,350,0,0.0,0.0,1,208.62,0.0,2.16,79.39,1.18,3.7,9.77,0.93,0,0,6,2022,4,15,22,16
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.03,14.68,13.73,16.22,1017,80,5.36,340,0,0.0,5.36,1,203.61,0.0,1.69,67.95,1.16,2.36,5.49,0.77,0,0,6,2022,4,15,22,16
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,19.89,19.4,18.85,21.75,1016,56,0.51,0,0,0.0,0.0,2,200.27,0.0,1.82,101.57,1.85,6.75,10.77,2.12,0,0,6,2022,4,15,22,16
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,14.88,14.41,14.23,15.82,1012,76,5.66,350,0,0.0,0.0,1,208.62,0.0,2.16,79.39,1.18,3.7,9.77,0.93,0,0,6,2022,4,15,22,26
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,14.92,14.56,13.73,16.22,1017,80,5.36,340,0,0.0,5.36,1,203.61,0.0,1.69,67.95,1.16,2.36,5.49,0.77,0,0,6,2022,4,15,22,26
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,19.89,19.4,18.85,21.75,1016,56,0.51,0,0,0.0,0.0,2,200.27,0.0,1.82,101.57,1.85,6.75,10.77,2.12,0,0,6,2022,4,15,22,26
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,14.92,14.45,14.23,15.82,1012,76,5.66,350,0,0.0,0.0,1,206.95,0.0,2.25,68.67,1.15,3.24,9.0,0.93,0,0,6,2022,4,15,22,36
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,14.92,14.56,13.73,16.22,1017,80,5.36,340,0,0.0,5.36,1,205.28,0.0,2.04,65.09,1.13,2.08,4.58,0.99,0,0,6,2022,4,15,22,36
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,19.86,19.36,18.29,19.86,1016,56,0.51,0,0,0.0,0.0,2,201.94,0.0,1.82,94.41,1.45,5.84,9.0,2.15,0,0,6,2022,4,15,22,36
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,14.92,14.48,14.23,15.82,1012,77,5.66,350,0,0.0,0.0,1,206.95,0.0,2.25,68.67,1.15,3.24,9.0,0.93,0,0,6,2022,4,15,22,46
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,14.92,14.56,13.73,16.22,1017,80,5.36,340,0,0.0,5.36,1,205.28,0.0,2.04,65.09,1.13,2.08,4.58,0.99,0,0,6,2022,4,15,22,46
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,19.86,19.36,18.29,19.86,1016,56,0.51,0,0,0.0,0.0,2,201.94,0.0,1.82,94.41,1.45,5.84,9.0,2.15,0,0,6,2022,4,15,22,46
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,14.92,14.48,14.23,15.82,1012,77,5.66,350,0,0.0,0.0,1,206.95,0.0,2.25,68.67,1.15,3.24,9.0,0.93,0,0,6,2022,4,15,22,56
Porto,41.14961,-8.61099,10,14,46,33,Clear,clear sky,14.79,14.44,13.73,15.67,1017,81,5.36,340,0,0.0,5.36,1,205.28,0.0,2.04,65.09,1.13,2.08,4.58,0.99,4,13,6,2022,4,15,22,56
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,18.86,18.24,18.29,18.86,1015,55,1.54,350,0,0.0,0.0,2,201.94,0.0,1.82,94.41,1.45,5.84,9.0,2.15,0,0,6,2022,4,15,22,56
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,14.92,14.48,14.23,15.82,1009,77,3.09,340,0,0.0,0.0,1,206.95,0.0,2.25,68.67,1.15,3.24,9.0,0.93,0,0,6,2022,4,15,23,6
Porto,41.14961,-8.61099,10,14,46,33,Clear,clear sky,14.79,14.44,13.73,15.67,1017,81,5.36,340,0,0.0,5.36,1,205.28,0.0,2.04,65.09,1.13,2.08,4.58,0.99,4,13,6,2022,4,15,23,6
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,18.9,18.28,17.74,21.19,1015,55,1.54,350,0,0.0,0.0,2,201.94,0.0,1.82,94.41,1.45,5.84,9.0,2.15,0,0,6,2022,4,15,23,6
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,few clouds,14.92,14.48,14.23,15.82,1012,77,5.14,340,20,0.0,0.0,1,206.95,0.0,2.25,68.67,1.15,3.24,9.0,0.93,0,0,6,2022,4,15,23,16
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,14.79,14.44,13.73,15.67,1017,81,5.36,340,0,0.0,5.36,1,205.28,0.0,2.04,65.09,1.13,2.08,4.58,0.99,0,0,6,2022,4,15,23,16
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,20.86,20.28,17.74,20.86,1015,49,2.06,340,0,0.0,0.0,2,201.94,0.0,1.82,94.41,1.45,5.84,9.0,2.15,0,0,6,2022,4,15,23,16
Lisboa,38.7071,-9.13549,19,29,28,18,Clouds,few clouds,14.92,14.48,14.23,15.82,1012,77,5.14,340,20,0.0,0.0,1,206.95,0.0,2.25,68.67,1.15,3.24,9.0,0.93,10,10,6,2022,4,15,23,26
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,14.37,13.98,13.73,15.67,1017,81,5.81,330,0,0.0,5.81,1,205.28,0.0,2.04,65.09,1.13,2.08,4.58,0.99,0,0,6,2022,4,15,23,26
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,20.86,20.28,17.74,20.86,1015,49,2.06,340,0,0.0,0.0,2,201.94,0.0,1.82,94.41,1.45,5.84,9.0,2.15,0,0,6,2022,4,15,23,26
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,few clouds,14.92,14.48,14.23,15.82,1012,77,5.14,340,20,0.0,0.0,1,206.95,0.0,2.27,62.23,1.06,3.0,8.59,0.96,0,0,6,2022,4,15,23,36
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,14.24,13.86,13.73,15.11,1017,82,5.81,330,0,0.0,5.81,1,206.95,0.0,2.51,62.94,1.19,1.99,4.06,1.17,0,0,6,2022,4,15,23,36
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,20.86,20.28,17.18,20.86,1015,49,2.06,340,0,0.0,0.0,2,201.94,0.0,1.69,87.98,1.04,6.42,9.84,1.93,0,0,6,2022,4,15,23,36
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,few clouds,14.92,14.48,14.23,15.82,1012,77,5.14,340,20,0.0,0.0,1,206.95,0.0,2.27,62.23,1.06,3.0,8.59,0.96,0,0,6,2022,4,15,23,46
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,14.24,13.86,13.73,15.11,1017,82,5.81,330,0,0.0,5.81,1,206.95,0.0,2.51,62.94,1.19,1.99,4.06,1.17,0,0,6,2022,4,15,23,46
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,20.88,20.3,17.76,20.88,1015,49,2.06,340,0,0.0,0.0,2,201.94,0.0,1.69,87.98,1.04,6.42,9.84,1.93,0,0,6,2022,4,15,23,46
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,few clouds,14.92,14.48,14.23,15.82,1012,77,5.14,340,20,0.0,0.0,1,206.95,0.0,2.27,62.23,1.06,3.0,8.59,0.96,0,0,6,2022,4,15,23,56
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,14.24,13.86,13.73,15.11,1017,82,4.12,340,0,0.0,0.0,1,206.95,0.0,2.51,62.94,1.19,1.99,4.06,1.17,0,0,6,2022,4,15,23,56
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,17.86,17.48,17.18,17.86,1015,68,1.54,350,0,0.0,0.0,2,201.94,0.0,1.69,87.98,1.04,6.42,9.84,1.93,0,0,6,2022,4,15,23,56
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,few clouds,14.92,14.5,14.23,15.82,1009,78,2.57,340,20,0.0,0.0,1,206.95,0.0,2.27,62.23,1.06,3.0,8.59,0.96,0,0,0,2022,4,16,0,6
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,14.24,13.86,13.73,15.11,1017,82,4.12,340,0,0.0,0.0,1,206.95,0.0,2.51,62.94,1.19,1.99,4.06,1.17,0,0,0,2022,4,16,0,6
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,17.91,17.53,17.18,20.64,1015,68,1.54,350,0,0.0,0.0,2,201.94,0.0,1.69,87.98,1.04,6.42,9.84,1.93,0,0,0,2022,4,16,0,6
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,few clouds,15.0,14.62,14.43,15.82,1012,79,4.12,340,20,0.0,0.0,1,206.95,0.0,2.27,62.23,1.06,3.0,8.59,0.96,0,0,0,2022,4,16,0,16
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,14.24,13.86,13.73,15.11,1017,82,4.12,340,0,0.0,0.0,1,206.95,0.0,2.51,62.94,1.19,1.99,4.06,1.17,0,0,0,2022,4,16,0,16
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,17.91,17.53,17.18,20.64,1015,68,1.54,350,0,0.0,0.0,2,201.94,0.0,1.69,87.98,1.04,6.42,9.84,1.93,0,0,0,2022,4,16,0,16
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,few clouds,14.92,14.53,14.23,15.82,1012,79,4.12,340,20,0.0,0.0,1,206.95,0.0,2.27,62.23,1.06,3.0,8.59,0.96,0,0,0,2022,4,16,0,26
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,14.13,13.74,13.35,15.11,1017,82,3.6,360,0,0.0,0.0,1,206.95,0.0,2.51,62.94,1.19,1.99,4.06,1.17,0,0,0,2022,4,16,0,26
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,17.91,17.53,17.18,20.64,1015,68,1.54,290,0,0.0,0.0,2,201.94,0.0,1.69,87.98,1.04,6.42,9.84,1.93,0,0,0,2022,4,16,0,26
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,few clouds,14.92,14.53,14.23,15.82,1012,79,4.12,340,20,0.0,0.0,1,205.28,0.0,2.06,59.37,0.97,2.96,8.6,0.97,0,0,0,2022,4,16,0,36
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,14.03,13.63,13.38,14.58,1017,82,3.6,360,0,0.0,0.0,1,210.29,0.0,2.87,61.51,1.27,1.94,3.83,1.27,0,0,0,2022,4,16,0,36
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,17.86,17.48,17.18,17.86,1015,68,1.54,290,0,0.0,0.0,2,201.94,0.0,1.56,80.82,0.72,8.24,12.88,1.57,0,0,0,2022,4,16,0,36
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,few clouds,14.7,14.26,14.21,15.3,1012,78,5.66,330,20,0.0,11.32,1,205.28,0.0,2.06,59.37,0.97,2.96,8.6,0.97,0,0,0,2022,4,16,0,46
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,14.0,13.6,12.73,14.55,1017,82,3.58,0,0,0.0,3.58,1,210.29,0.0,2.87,61.51,1.27,1.94,3.83,1.27,0,0,0,2022,4,16,0,46
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,17.86,17.35,17.18,17.86,1015,63,1.54,310,0,0.0,0.0,2,201.94,0.0,1.56,80.82,0.72,8.24,12.88,1.57,0,0,0,2022,4,16,0,46
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,few clouds,14.94,14.55,14.23,15.82,1012,79,5.66,330,20,0.0,11.32,1,205.28,0.0,2.06,59.37,0.97,2.96,8.6,0.97,0,0,0,2022,4,16,0,56
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,14.03,13.66,12.75,14.58,1017,83,2.24,10,0,0.0,3.58,1,210.29,0.0,2.87,61.51,1.27,1.94,3.83,1.27,0,0,0,2022,4,16,0,56
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,17.86,17.35,17.18,17.86,1015,63,1.54,310,0,0.0,0.0,2,201.94,0.0,1.56,80.82,0.72,8.24,12.88,1.57,0,0,0,2022,4,16,0,56
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,few clouds,14.89,14.52,13.87,15.82,1009,80,5.66,330,20,0.0,11.32,1,205.28,0.0,2.06,59.37,0.97,2.96,8.6,0.97,0,0,0,2022,4,16,1,6
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,13.68,13.27,12.73,14.55,1017,83,2.24,10,0,0.0,2.24,1,210.29,0.0,2.87,61.51,1.27,1.94,3.83,1.27,0,0,0,2022,4,16,1,6
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,17.86,17.35,17.18,17.86,1015,63,1.54,310,0,0.0,0.0,2,201.94,0.0,1.56,80.82,0.72,8.24,12.88,1.57,0,0,0,2022,4,16,1,6
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,few clouds,14.89,14.52,13.87,15.82,1009,80,6.17,340,20,0.0,0.0,1,205.28,0.0,2.06,59.37,0.97,2.96,8.6,0.97,0,0,0,2022,4,16,1,16
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,13.58,13.16,12.73,14.55,1016,83,3.6,340,0,0.0,0.0,1,210.29,0.0,2.87,61.51,1.27,1.94,3.83,1.27,0,0,0,2022,4,16,1,16
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,17.86,17.48,16.63,17.86,1015,68,1.54,320,0,0.0,0.0,2,201.94,0.0,1.56,80.82,0.72,8.24,12.88,1.57,0,0,0,2022,4,16,1,16
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,few clouds,14.89,14.52,13.87,15.82,1009,80,6.17,340,20,0.0,0.0,1,205.28,0.0,2.06,59.37,0.97,2.96,8.6,0.97,0,0,0,2022,4,16,1,26
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,13.44,13.09,12.73,15.71,1017,86,3.6,340,0,0.0,0.0,1,210.29,0.0,2.87,61.51,1.27,1.94,3.83,1.27,0,0,0,2022,4,16,1,26
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,17.86,17.48,16.63,17.86,1015,68,1.54,320,0,0.0,0.0,2,201.94,0.0,1.56,80.82,0.72,8.24,12.88,1.57,0,0,0,2022,4,16,1,26
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,few clouds,14.84,14.47,13.87,15.82,1009,80,6.17,340,20,0.0,0.0,1,203.61,0.0,1.71,60.08,0.91,2.89,8.59,0.97,0,0,0,2022,4,16,1,37
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,13.56,13.16,12.73,14.0,1016,84,3.6,340,0,0.0,0.0,1,210.29,0.0,2.91,61.51,1.28,1.93,3.86,1.27,0,0,0,2022,4,16,1,37
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,17.86,17.48,16.63,17.86,1015,68,1.54,320,0,0.0,0.0,1,200.27,0.0,1.44,73.67,0.46,9.61,15.23,1.14,0,0,0,2022,4,16,1,37
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,few clouds,14.84,14.47,13.87,15.82,1009,80,4.12,320,20,0.0,0.0,1,203.61,0.0,1.48,70.1,0.88,3.58,10.27,1.08,0,0,0,2022,4,16,1,47
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,13.45,13.04,12.73,14.0,1016,84,3.6,340,0,0.0,0.0,2,213.62,0.0,2.87,80.11,1.4,3.89,6.58,1.36,0,0,0,2022,4,16,1,47
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,17.86,17.48,16.63,17.86,1015,68,2.06,260,0,0.0,0.0,2,201.94,0.0,1.71,68.67,0.6,10.69,15.39,1.09,0,0,0,2022,4,16,1,47
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,few clouds,14.84,14.47,13.87,15.82,1009,80,4.12,320,20,0.0,0.0,1,203.61,0.0,1.48,70.1,0.88,3.58,10.27,1.08,0,0,0,2022,4,16,1,57
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,13.45,13.04,12.73,14.0,1016,84,3.6,340,0,0.0,0.0,2,213.62,0.0,2.87,80.11,1.4,3.89,6.58,1.36,0,0,0,2022,4,16,1,57
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,17.86,17.48,16.63,17.86,1015,68,2.06,260,0,0.0,0.0,2,201.94,0.0,1.71,68.67,0.6,10.69,15.39,1.09,0,0,0,2022,4,16,1,57
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,few clouds,14.84,14.49,13.87,15.82,1009,81,4.12,320,20,0.0,0.0,1,203.61,0.0,1.48,70.1,0.88,3.58,10.27,1.08,0,0,0,2022,4,16,2,7
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,13.45,13.04,12.73,14.0,1016,84,3.6,340,0,0.0,0.0,2,213.62,0.0,2.87,80.11,1.4,3.89,6.58,1.36,0,0,0,2022,4,16,2,7
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,17.86,17.48,16.63,17.86,1015,68,2.06,260,0,0.0,0.0,2,201.94,0.0,1.71,68.67,0.6,10.69,15.39,1.09,0,0,0,2022,4,16,2,7
